Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
2022-08-23,21528.087891,21401.044922,21646.203125,20955.138672
2022-08-24,21395.019531,21526.455078,21783.076172,21195.005859
2022-08-25,21600.904297,21395.458984,21789.636719,21362.441406
2022-08-26,20260.019531,21596.085938,21804.908203,20199.482422
2022-08-27,20041.738281,20262.480469,20340.775391,19890.523438
2022-08-28,19616.814453,20041.035156,20139.054688,19616.814453
2022-08-29,20297.994141,19615.154297,20357.462891,19600.785156
2022-08-30,19796.808594,20298.611328,20542.644531,19617.640625
2022-08-31,20049.763672,19799.582031,20420.990234,19799.582031
2022-09-01,20127.140625,20050.498047,20198.390625,19653.96875
2022-09-02,19969.771484,20126.072266,20401.568359,19814.765625
2022-09-03,19832.087891,19969.71875,20037.009766,19698.355469
2022-09-04,19986.712891,19832.470703,19999.689453,19636.816406
2022-09-05,19812.371094,19988.789063,20031.160156,19673.046875
2022-09-06,18837.667969,19817.724609,20155.269531,18800.171875
2022-09-07,19290.324219,18837.683594,19427.171875,18644.466797
2022-09-08,19329.833984,19289.941406,19417.351563,19076.714844
2022-09-09,21381.152344,19328.140625,21439.410156,19310.962891
2022-09-10,21680.539063,21376.912109,21760.275391,21168.722656
2022-09-11,21769.255859,21678.542969,21770.552734,21406.945313
2022-09-12,22370.449219,21770.148438,22439.181641,21603.896484
2022-09-13,20296.707031,22371.480469,22673.820313,20062.669922
2022-09-14,20241.089844,20184.554688,20467.201172,19793.396484
2022-09-15,19701.210938,20242.289063,20318.166016,19636.734375
2022-09-16,19772.583984,19704.005859,19870.628906,19400.076172
2022-09-17,20127.576172,19777.033203,20162.53125,19777.033203
2022-09-18,19419.505859,20127.234375,20127.234375,19387.492188
2022-09-19,19544.128906,19418.572266,19639.480469,18390.318359
2022-09-20,18890.789063,19545.591797,19602.457031,18813.455078
2022-09-21,18547.400391,18891.283203,19674.630859,18290.314453
2022-09-22,19413.550781,18534.650391,19456.910156,18415.591797
2022-09-23,19297.638672,19412.400391,19464.671875,18617.552734
2022-09-24,18937.011719,19296.990234,19310.197266,18861.974609
2022-09-25,18802.097656,18936.310547,19134.732422,18696.46875
2022-09-26,19222.671875,18803.900391,19274.873047,18721.285156
2022-09-27,19110.546875,19221.839844,20338.455078,18915.667969
2022-09-28,19426.720703,19104.621094,19688.34375,18553.296875
2022-09-29,19573.050781,19427.779297,19589.265625,18924.353516
2022-09-30,19431.789063,19573.431641,20109.849609,19265.662109
2022-10-01,19312.095703,19431.105469,19471.154297,19231.082031
2022-10-02,19044.107422,19311.849609,19370.308594,18970.621094
2022-10-03,19623.580078,19044.068359,19653.542969,19025.226563
2022-10-04,20336.84375,19623.583984,20380.34375,19523.839844
2022-10-05,20160.716797,20335.900391,20343.748047,19801.800781
2022-10-06,19955.443359,20161.039063,20408.392578,19900.087891
2022-10-07,19546.849609,19957.558594,20041.085938,19395.792969
2022-10-08,19416.568359,19546.328125,19601.695313,19299.414063
2022-10-09,19446.425781,19417.478516,19542.539063,19349.259766
2022-10-10,19141.484375,19446.416016,19515.466797,19102.978516
2022-10-11,19051.417969,19139.0,19241.960938,18925.603516
2022-10-12,19157.445313,19052.646484,19203.199219,19029.757813
2022-10-13,19382.904297,19156.966797,19453.328125,18319.822266
2022-10-14,19185.65625,19382.533203,19889.146484,19115.408203
2022-10-15,19067.634766,19185.4375,19212.541016,19019.25
2022-10-16,19268.09375,19068.914063,19389.603516,19068.914063
2022-10-17,19550.757813,19268.5625,19635.802734,19173.333984
2022-10-18,19334.416016,19550.466797,19666.994141,19144.769531
2022-10-19,19139.535156,19335.027344,19348.416016,19127.6875
2022-10-20,19053.740234,19138.085938,19315.199219,18971.458984
2022-10-21,19172.46875,19053.203125,19237.384766,18770.970703
2022-10-22,19208.189453,19172.380859,19248.068359,19132.244141
2022-10-23,19567.007813,19207.734375,19646.652344,19124.197266
2022-10-24,19345.572266,19567.769531,19589.125,19206.324219
2022-10-25,20095.857422,19344.964844,20348.412109,19261.447266
2022-10-26,20770.441406,20092.236328,20938.134766,20076.117188
2022-10-27,20285.835938,20772.802734,20854.044922,20255.373047
2022-10-28,20595.351563,20287.957031,20724.980469,20086.068359
2022-10-29,20818.476563,20595.103516,20988.394531,20566.484375
2022-10-30,20635.603516,20817.982422,20917.005859,20547.462891
2022-10-31,20495.773438,20633.695313,20795.320313,20287.458984
2022-11-01,20485.273438,20494.898438,20647.289063,20359.845703
2022-11-02,20159.503906,20482.958984,20742.810547,20087.134766
2022-11-03,20209.988281,20162.689453,20382.095703,20086.240234
2022-11-04,21147.230469,20208.769531,21209.560547,20188.019531
2022-11-05,21282.691406,21144.832031,21446.886719,21097.634766
2022-11-06,20926.486328,21285.056641,21345.376953,20920.191406
2022-11-07,20602.816406,20924.621094,21053.246094,20489.972656
2022-11-08,18541.271484,20600.671875,20664.607422,17603.544922
2022-11-09,15880.780273,18543.761719,18590.458984,15682.692383
2022-11-10,17586.771484,15883.158203,18054.3125,15834.018555
2022-11-11,17034.292969,17583.251953,17650.943359,16543.482422
2022-11-12,16799.185547,17036.875,17066.675781,16651.775391
2022-11-13,16353.365234,16799.722656,16920.765625,16320.634766
2022-11-14,16618.199219,16352.02832,17109.324219,15872.941406
2022-11-15,16884.613281,16617.484375,17051.962891,16542.550781
2022-11-16,16669.439453,16884.341797,16960.294922,16430.111328
2022-11-17,16687.517578,16670.425781,16726.439453,16460.683594
2022-11-18,16697.777344,16687.912109,16947.058594,16564.611328
2022-11-19,16711.546875,16696.220703,16797.876953,16570.410156
2022-11-20,16291.832031,16712.919922,16746.779297,16248.692383
2022-11-21,15787.28418,16291.223633,16291.223633,15599.046875
2022-11-22,16189.769531,15782.300781,16253.047852,15656.606445
2022-11-23,16610.707031,16195.588867,16638.193359,16170.50293
2022-11-24,16604.464844,16611.636719,16771.474609,16501.767578
2022-11-25,16521.841797,16602.269531,16603.316406,16388.404297
2022-11-26,16464.28125,16521.576172,16666.863281,16416.228516
2022-11-27,16444.626953,16463.882813,16594.40625,16437.025391
2022-11-28,16217.322266,16440.222656,16482.933594,16054.530273
2022-11-29,16444.982422,16217.639648,16522.257813,16139.396484
2022-11-30,17168.566406,16445.476563,17190.9375,16445.476563
2022-12-01,16967.132813,17168.001953,17197.498047,16888.388672
2022-12-02,17088.660156,16968.683594,17088.660156,16877.880859
2022-12-03,16908.236328,17090.097656,17116.041016,16888.140625
2022-12-04,17130.486328,16908.169922,17157.767578,16903.439453
2022-12-05,16974.826172,17128.894531,17378.152344,16922.431641
2022-12-06,17089.503906,16975.238281,17091.863281,16939.921875
2022-12-07,16848.126953,17089.505859,17109.376953,16750.558594
2022-12-08,17233.474609,16847.349609,17267.916016,16788.783203
2022-12-09,17133.152344,17232.148438,17280.546875,17100.835938
2022-12-10,17128.724609,17134.220703,17216.826172,17120.683594
2022-12-11,17104.193359,17129.710938,17245.634766,17091.820313
2022-12-12,17206.4375,17102.5,17212.564453,16899.394531
2022-12-13,17781.318359,17206.441406,17930.085938,17111.763672
2022-12-14,17815.650391,17782.066406,18318.53125,17739.513672
2022-12-15,17364.865234,17813.644531,17846.744141,17322.589844
2022-12-16,16647.484375,17364.546875,17505.525391,16584.701172
2022-12-17,16795.091797,16646.982422,16800.589844,16614.029297
2022-12-18,16757.976563,16795.609375,16815.386719,16697.820313
2022-12-19,16439.679688,16759.041016,16807.527344,16398.136719
2022-12-20,16906.304688,16441.787109,17012.984375,16427.867188
2022-12-21,16817.535156,16904.527344,16916.800781,16755.912109
2022-12-22,16830.341797,16818.380859,16866.673828,16592.408203
2022-12-23,16796.953125,16829.644531,16905.21875,16794.458984
2022-12-24,16847.755859,16796.976563,16864.703125,16793.527344
2022-12-25,16841.986328,16847.505859,16860.554688,16755.253906
2022-12-26,16919.804688,16842.25,16920.123047,16812.369141
2022-12-27,16717.173828,16919.291016,16959.845703,16642.072266
2022-12-28,16552.572266,16716.400391,16768.169922,16497.556641
2022-12-29,16642.341797,16552.322266,16651.755859,16508.683594
2022-12-30,16602.585938,16641.330078,16643.427734,16408.474609
2022-12-31,16547.496094,16603.673828,16628.986328,16517.519531
2023-01-01,16625.080078,16547.914063,16630.439453,16521.234375
2023-01-02,16688.470703,16625.509766,16759.34375,16572.228516
2023-01-03,16679.857422,16688.847656,16760.447266,16622.371094
2023-01-04,16863.238281,16680.205078,16964.585938,16667.763672
2023-01-05,16836.736328,16863.472656,16884.021484,16790.283203
2023-01-06,16951.96875,16836.472656,16991.994141,16716.421875
2023-01-07,16955.078125,16952.117188,16975.017578,16914.191406
2023-01-08,17091.144531,16954.146484,17091.144531,16924.050781
2023-01-09,17196.554688,17093.992188,17389.957031,17093.992188
2023-01-10,17446.292969,17192.949219,17484.720703,17162.990234
2023-01-11,17934.896484,17446.359375,17934.896484,17337.994141
2023-01-12,18869.587891,18117.59375,19030.087891,17995.203125
2023-01-13,19909.574219,18868.90625,19964.322266,18753.164063
2023-01-14,20976.298828,19910.537109,21075.142578,19907.828125
2023-01-15,20880.798828,20977.484375,20993.748047,20606.986328
2023-01-16,21169.632813,20882.224609,21360.875,20715.746094
2023-01-17,21161.519531,21175.833984,21438.660156,20978.533203
2023-01-18,20688.78125,21161.050781,21564.501953,20541.544922
2023-01-19,21086.792969,20686.746094,21163.011719,20685.380859
2023-01-20,22676.552734,21085.373047,22692.357422,20919.126953
2023-01-21,22777.625,22677.427734,23282.347656,22511.833984
2023-01-22,22720.416016,22777.986328,23056.730469,22387.900391
2023-01-23,22934.431641,22721.087891,23126.486328,22654.304688
2023-01-24,22636.46875,22929.626953,23134.011719,22549.744141
2023-01-25,23117.859375,22639.267578,23722.099609,22406.076172
2023-01-26,23032.777344,23108.955078,23237.078125,22911.373047
2023-01-27,23078.728516,23030.716797,23417.720703,22654.59375
2023-01-28,23031.089844,23079.964844,23165.896484,22908.845703
2023-01-29,23774.566406,23031.449219,23919.890625,22985.070313
2023-01-30,22840.138672,23774.648438,23789.347656,22657.582031
2023-01-31,23139.283203,22840.796875,23225.021484,22765.568359
2023-02-01,23723.769531,23137.835938,23764.539063,22877.75
2023-02-02,23471.871094,23720.824219,24167.210938,23468.595703
2023-02-03,23449.322266,23469.412109,23678.103516,23279.955078
2023-02-04,23331.847656,23446.320313,23556.949219,23291.794922
2023-02-05,22955.666016,23332.248047,23423.435547,22841.759766
2023-02-06,22760.109375,22954.021484,23119.279297,22692.025391
2023-02-07,23264.291016,22757.267578,23310.974609,22756.257813
2023-02-08,22939.398438,23263.416016,23367.958984,22731.097656
2023-02-09,21819.039063,22946.566406,22996.4375,21773.974609
2023-02-10,21651.183594,21819.005859,21941.185547,21539.392578
2023-02-11,21870.875,21651.841797,21891.410156,21618.449219
2023-02-12,21788.203125,21870.902344,22060.994141,21682.828125
2023-02-13,21808.101563,21787.0,21898.414063,21460.087891
2023-02-14,22220.804688,21801.822266,22293.140625,21632.394531
2023-02-15,24307.841797,22220.585938,24307.841797,22082.769531
2023-02-16,23623.474609,24307.349609,25134.117188,23602.523438
2023-02-17,24565.601563,23621.283203,24924.041016,23460.755859
2023-02-18,24641.277344,24565.296875,24798.835938,24468.373047
2023-02-19,24327.642578,24640.027344,25093.054688,24327.642578
2023-02-20,24829.148438,24336.623047,25020.458984,23927.910156
2023-02-21,24436.353516,24833.048828,25126.851563,24200.363281
2023-02-22,24188.84375,24437.417969,24472.339844,23644.318359
2023-02-23,23947.492188,24190.71875,24572.089844,23693.919922
2023-02-24,23198.126953,23946.007813,24103.705078,23007.072266
2023-02-25,23175.375,23200.125,23210.210938,22861.558594
2023-02-26,23561.212891,23174.150391,23654.367188,23084.220703
2023-02-27,23522.871094,23561.451172,23857.890625,23205.878906
2023-02-28,23147.353516,23521.837891,23585.384766,23077.650391
2023-03-01,23646.550781,23150.929688,23880.632813,23088.626953
2023-03-02,23475.466797,23647.019531,23739.138672,23245.021484
2023-03-03,22362.679688,23476.632813,23479.347656,22213.238281
2023-03-04,22353.349609,22362.923828,22405.177734,22198.980469
2023-03-05,22435.513672,22354.144531,22613.685547,22307.142578
2023-03-06,22429.757813,22436.816406,22584.292969,22331.314453
2023-03-07,22219.769531,22428.322266,22527.417969,22011.261719
2023-03-08,21718.080078,22216.441406,22268.896484,21708.050781
2023-03-09,20363.021484,21720.080078,21802.716797,20210.306641
2023-03-10,20187.244141,20367.001953,20370.595703,19628.253906
2023-03-11,20632.410156,20187.876953,20792.525391,20068.660156
2023-03-12,22163.949219,20628.029297,22185.03125,20448.806641
2023-03-13,24197.533203,22156.40625,24550.837891,21918.199219
2023-03-14,24746.074219,24201.765625,26514.716797,24081.183594
2023-03-15,24375.960938,24770.925781,25240.615234,23964.910156
2023-03-16,25052.789063,24373.457031,25190.326172,24225.111328
2023-03-17,27423.929688,25055.123047,27787.8125,24955.169922
2023-03-18,26965.878906,27448.117188,27725.953125,26636.261719
2023-03-19,28038.675781,26969.503906,28440.560547,26907.716797
2023-03-20,27767.236328,28041.601563,28527.724609,27242.880859
2023-03-21,28175.816406,27768.392578,28439.5625,27439.646484
2023-03-22,27307.4375,28158.720703,28803.335938,26759.996094
2023-03-23,28333.972656,27301.957031,28729.84375,27183.363281
2023-03-24,27493.285156,28324.111328,28388.4375,27039.265625
2023-03-25,27494.707031,27487.337891,27791.826172,27196.234375
2023-03-26,27994.330078,27495.523438,28178.144531,27445.046875
2023-03-27,27139.888672,27994.068359,28037.925781,26606.689453
2023-03-28,27268.130859,27132.888672,27460.71875,26677.818359
2023-03-29,28348.441406,27267.03125,28619.542969,27259.662109
2023-03-30,28033.5625,28350.140625,29159.902344,27720.160156
2023-03-31,28478.484375,28032.261719,28639.896484,27583.714844
2023-04-01,28411.035156,28473.332031,28802.457031,28297.171875
2023-04-02,28199.308594,28462.845703,28518.958984,27884.087891
2023-04-03,27790.220703,28183.080078,28475.623047,27276.720703
2023-04-04,28168.089844,27795.273438,28433.742188,27681.304688
2023-04-05,28177.984375,28169.726563,28739.238281,27843.763672
2023-04-06,28044.140625,28175.226563,28178.384766,27738.759766
2023-04-07,27925.859375,28038.966797,28111.59375,27794.03125
2023-04-08,27947.794922,27920.513672,28159.863281,27883.386719
2023-04-09,28333.050781,27952.367188,28532.830078,27828.480469
2023-04-10,29652.980469,28336.027344,29771.464844,28189.271484
2023-04-11,30235.058594,29653.679688,30509.083984,29609.300781
2023-04-12,30139.052734,30231.582031,30462.480469,29725.574219
2023-04-13,30399.066406,29892.740234,30539.845703,29878.623047
2023-04-14,30485.699219,30409.5625,31005.607422,30044.498047
2023-04-15,30318.496094,30490.75,30601.740234,30245.882813
2023-04-16,30315.355469,30315.976563,30555.537109,30157.832031
2023-04-17,29445.044922,30317.146484,30319.197266,29275.371094
2023-04-18,30397.552734,29449.091797,30470.302734,29154.849609
2023-04-19,28822.679688,30394.1875,30411.054688,28669.898438
2023-04-20,28245.988281,28823.683594,29076.400391,28037.257813
2023-04-21,27276.910156,28249.230469,28349.96875,27177.365234
2023-04-22,27817.5,27265.894531,27872.142578,27169.570313
2023-04-23,27591.384766,27816.144531,27820.244141,27400.314453
2023-04-24,27525.339844,27591.730469,27979.982422,27070.849609
2023-04-25,28307.597656,27514.873047,28371.078125,27207.931641
2023-04-26,28422.701172,28300.058594,29995.837891,27324.548828
2023-04-27,29473.787109,28428.464844,29871.546875,28402.886719
2023-04-28,29340.261719,29481.013672,29572.791016,28929.609375
2023-04-29,29248.488281,29336.566406,29452.455078,29088.042969
2023-04-30,29268.806641,29245.515625,29952.029297,29114.021484
2023-05-01,28091.568359,29227.103516,29329.935547,27680.792969
2023-05-02,28680.537109,28087.175781,28881.298828,27924.123047
2023-05-03,29006.308594,28680.494141,29259.533203,28178.388672
2023-05-04,28847.710938,29031.304688,29353.185547,28694.039063
2023-05-05,29534.384766,28851.480469,29668.908203,28845.509766
2023-05-06,28904.623047,29538.859375,29820.126953,28468.966797
2023-05-07,28454.978516,28901.623047,29157.517578,28441.367188
2023-05-08,27694.273438,28450.457031,28663.271484,27310.134766
2023-05-09,27658.775391,27695.068359,27821.400391,27375.601563
2023-05-10,27621.755859,27654.636719,28322.6875,26883.669922
2023-05-11,27000.789063,27621.085938,27621.941406,26781.826172
2023-05-12,26804.990234,26987.662109,27055.646484,25878.429688
2023-05-13,26784.078125,26807.769531,27030.482422,26710.873047
2023-05-14,26930.638672,26788.974609,27150.976563,26661.355469
2023-05-15,27192.693359,26931.384766,27646.347656,26766.097656
2023-05-16,27036.650391,27171.513672,27299.304688,26878.947266
2023-05-17,27398.802734,27035.470703,27465.927734,26600.144531
2023-05-18,26832.208984,27401.650391,27466.527344,26415.101563
2023-05-19,26890.128906,26826.753906,27128.619141,26700.210938
2023-05-20,27129.585938,26888.841797,27155.158203,26843.277344
